age,gender,cgpa,branch,internships_count,projects_count,coding_skill_score,aptitude_score,communication_skill_score,logical_reasoning_score,mock_interview_score,attendance_percentage,backlogs,placement_status,salary_package_lpa
24,Female,8.35,CIVIL,1,3,59,43,55,87,76,72.9,0,Placed,13.29
25,Male,6.96,ECE,3,1,56,52,67,87,67,71.0,0,Not Placed,0.0
21,Female,7.32,CSE,2,2,89,78,71,69,35,69.7,0,Placed,13.39
24,Female,9.61,CIVIL,3,0,78,69,85,77,91,63.2,0,Placed,17.43
20,Female,6.8,MBA,0,4,59,94,94,66,37,77.3,0,Not Placed,0.0
21,Male,8.06,CIVIL,4,4,74,58,74,77,83,69.8,0,Placed,14.94
20,Male,6.82,CIVIL,1,0,50,43,58,100,54,98.4,0,Not Placed,0.0
20,Female,5.47,MECH,2,1,83,40,68,77,56,84.1,2,Not Placed,0.0
25,Male,7.27,MBA,1,2,45,79,68,53,42,78.5,0,Not Placed,0.0
21,Female,7.99,MECH,0,2,47,71,90,40,34,73.5,0,Not Placed,0.0
20,Male,7.04,MBA,2,4,63,51,55,91,100,78.4,0,Not Placed,0.0
25,Male,6.95,MECH,0,2,50,51,43,40,87,73.7,0,Not Placed,0.0
25,Female,9.1,MECH,1,4,60,59,60,89,98,94.3,0,Placed,14.43
21,Male,5.15,ECE,1,3,39,50,88,79,57,70.2,3,Not Placed,0.0
25,Female,6.48,CIVIL,0,1,33,92,90,47,66,71.2,1,Not Placed,0.0
21,Female,9.06,ECE,2,2,44,92,83,56,66,88.4,0,Placed,13.9
21,Female,9.6,MECH,0,1,82,88,40,40,36,96.0,0,Placed,16.16
22,Male,7.06,ECE,2,3,88,69,58,53,75,87.2,0,Placed,12.85
20,Female,9.44,CIVIL,3,0,84,88,90,82,87,63.4,0,Placed,17.42
23,Female,5.99,CIVIL,3,0,91,94,91,83,85,96.0,2,Not Placed,0.0
21,Male,6.11,MECH,2,0,71,83,83,52,35,90.8,2,Not Placed,0.0
20,Male,9.23,CIVIL,0,4,57,70,65,69,59,69.6,0,Placed,13.98
25,Male,9.52,ECE,2,4,36,67,51,52,38,62.5,0,Placed,13.98
24,Female,6.11,AIML,1,0,40,83,56,42,94,88.7,2,Not Placed,0.0
21,Female,5.3,CIVIL,0,3,58,88,76,94,79,69.4,1,Not Placed,0.0
25,Female,5.45,ECE,2,4,63,68,67,61,44,81.0,1,Not Placed,0.0
25,Female,6.31,ECE,1,0,54,80,75,74,87,63.6,2,Not Placed,0.0
25,Male,8.81,ECE,4,1,85,61,68,95,35,82.7,0,Placed,16.85
25,Male,7.55,CIVIL,1,0,69,84,44,53,100,60.9,0,Not Placed,0.0
25,Male,7.28,AIML,2,0,92,88,77,79,75,81.4,0,Placed,13.63
21,Male,7.92,MECH,0,1,79,68,42,84,39,93.3,0,Placed,12.95
23,Male,9.45,MECH,0,4,40,40,54,61,73,83.2,0,Placed,13.31
22,Female,5.45,CIVIL,3,1,89,60,42,72,66,95.4,3,Not Placed,0.0
25,Female,8.47,CIVIL,2,4,93,70,52,51,83,82.0,0,Placed,15.81
25,Male,9.63,CSE,1,3,33,66,44,63,68,87.5,0,Placed,13.79
22,Female,6.07,MBA,1,4,60,74,60,44,89,74.7,2,Not Placed,0.0
21,Female,9.19,AIML,2,2,83,47,80,96,70,71.9,0,Placed,16.58
20,Male,8.49,ECE,1,4,85,79,62,48,77,73.4,0,Placed,14.9
24,Female,5.07,MBA,4,2,73,97,86,41,31,64.1,3,Not Placed,0.0
24,Male,6.16,ECE,3,4,34,47,61,98,53,70.2,2,Not Placed,0.0
20,Female,8.03,MBA,0,1,96,45,73,70,39,75.5,0,Not Placed,0.0
21,Female,7.51,MECH,1,4,97,54,80,85,71,73.7,0,Placed,13.82
24,Female,7.64,MBA,4,0,38,60,65,68,35,79.8,0,Not Placed,0.0
22,Male,6.16,CIVIL,2,4,33,76,86,68,32,79.5,3,Not Placed,0.0
20,Male,8.38,AIML,1,1,45,45,70,93,91,89.4,0,Not Placed,0.0
23,Male,6.33,MECH,2,1,99,93,74,75,63,75.8,1,Not Placed,0.0
21,Female,6.95,MBA,4,4,44,68,46,94,67,87.1,0,Placed,11.04
20,Female,6.84,AIML,4,4,81,97,79,69,83,95.6,0,Placed,13.15
24,Male,8.36,CIVIL,0,4,60,64,84,61,54,78.2,0,Placed,12.46
21,Female,5.45,ECE,2,3,73,62,96,94,95,82.1,2,Not Placed,0.0
22,Male,6.03,CSE,3,2,65,77,71,60,65,87.1,3,Not Placed,0.0
21,Male,6.0,AIML,0,4,31,66,92,80,94,79.8,3,Not Placed,0.0
21,Female,5.54,ECE,2,4,57,81,61,88,73,66.5,3,Not Placed,0.0
22,Female,6.04,AIML,2,2,69,62,86,51,65,71.7,3,Not Placed,0.0
25,Male,8.04,AIML,4,0,92,58,45,46,73,61.1,0,Placed,16.19
22,Male,8.66,AIML,4,3,92,67,60,64,64,87.3,0,Placed,16.95
21,Male,8.3,CIVIL,2,3,46,73,84,47,89,71.2,0,Placed,12.71
22,Male,7.38,MECH,4,0,67,97,78,72,76,92.9,0,Placed,13.26
25,Female,5.26,AIML,2,2,65,46,88,55,45,86.2,1,Not Placed,0.0
20,Female,9.8,CIVIL,2,2,61,90,86,79,65,89.4,0,Placed,16.29
22,Male,5.84,CSE,0,1,83,52,76,84,88,95.3,3,Not Placed,0.0
22,Male,8.34,MECH,0,2,88,43,66,90,90,77.0,0,Placed,14.3
21,Female,9.56,CIVIL,3,3,54,50,49,84,98,67.5,0,Placed,15.84
20,Female,8.49,CSE,0,1,43,89,61,49,75,97.4,0,Placed,11.93
23,Female,6.09,MECH,1,4,73,60,83,51,43,99.8,2,Not Placed,0.0
23,Male,6.58,CIVIL,1,4,54,99,90,61,49,68.7,0,Not Placed,0.0
24,Female,5.15,CSE,4,4,64,60,57,96,57,89.6,2,Not Placed,0.0
22,Male,8.06,CIVIL,1,1,76,82,43,46,35,62.9,0,Placed,13.65
22,Female,8.06,CSE,0,3,76,84,84,84,51,61.1,0,Placed,13.04
20,Female,8.63,AIML,3,2,46,81,74,60,37,87.0,0,Placed,13.85
25,Male,5.05,AIML,2,1,52,65,77,79,30,70.2,3,Not Placed,0.0
23,Male,9.09,MECH,3,3,46,70,77,95,100,94.7,0,Placed,14.8
24,Male,8.69,CSE,0,2,58,88,75,77,90,80.5,0,Placed,13.16
20,Male,5.7,AIML,0,0,31,43,99,61,90,91.3,3,Not Placed,0.0
22,Male,6.74,MECH,0,3,40,42,43,48,68,64.1,0,Not Placed,0.0
23,Female,8.19,ECE,4,0,45,78,84,59,79,95.0,0,Placed,13.48
24,Male,7.48,AIML,1,4,80,87,49,52,97,67.6,0,Placed,12.6
21,Female,5.58,AIML,0,4,50,60,71,90,38,82.7,3,Not Placed,0.0
23,Female,5.44,MBA,2,3,50,77,49,63,38,84.4,3,Not Placed,0.0
24,Female,8.91,CIVIL,1,0,35,57,82,69,63,62.6,0,Not Placed,0.0
20,Male,5.78,ECE,1,1,75,72,84,80,52,99.1,1,Not Placed,0.0
21,Male,5.86,CSE,4,2,52,90,49,91,38,72.1,1,Not Placed,0.0
24,Male,9.15,MECH,3,4,87,81,50,89,79,88.6,0,Placed,17.27
24,Male,8.06,ECE,1,4,86,74,89,93,87,85.3,0,Placed,14.14
22,Female,8.02,CSE,1,4,90,71,78,96,72,61.3,0,Placed,14.42
25,Male,7.4,AIML,0,4,68,97,48,57,31,94.5,0,Placed,11.42
23,Male,7.84,MBA,2,3,74,94,52,64,95,72.2,0,Placed,13.43
22,Male,8.01,MECH,0,3,58,50,96,92,58,70.0,0,Not Placed,0.0
21,Female,9.84,MECH,2,0,60,78,81,59,74,62.3,0,Placed,16.29
25,Male,6.11,ECE,1,1,31,97,57,50,86,70.0,2,Not Placed,0.0
24,Male,6.07,CIVIL,2,0,66,70,86,79,51,84.8,3,Not Placed,0.0
22,Male,5.29,CSE,0,1,73,69,96,73,72,68.0,1,Not Placed,0.0
25,Female,8.29,MBA,0,3,99,77,76,62,88,78.7,0,Placed,14.97
23,Female,7.75,MBA,3,4,92,85,86,65,35,92.0,0,Placed,15.27
21,Male,5.56,ECE,4,0,82,100,50,62,86,98.2,1,Not Placed,0.0
20,Female,6.82,CIVIL,3,1,32,59,67,88,57,88.0,0,Not Placed,0.0
22,Male,5.89,CIVIL,1,2,48,79,45,81,30,67.8,2,Not Placed,0.0
21,Male,6.66,CIVIL,2,1,74,65,72,86,52,75.3,0,Not Placed,0.0
20,Male,9.76,MECH,0,0,90,50,53,95,37,82.2,0,Placed,16.88
22,Male,8.42,CSE,0,3,84,41,86,72,90,94.9,0,Placed,14.04
21,Female,5.04,CSE,0,4,100,78,68,64,30,81.9,3,Not Placed,0.0
21,Male,6.26,ECE,0,2,58,56,78,73,40,79.7,3,Not Placed,0.0
25,Female,5.05,AIML,1,0,77,63,54,65,37,70.4,2,Not Placed,0.0
22,Male,8.57,ECE,4,3,92,69,87,78,80,80.0,0,Placed,16.94
21,Female,7.35,CSE,3,1,50,76,95,44,60,72.7,0,Not Placed,0.0
24,Female,9.97,MECH,3,3,86,45,44,68,65,82.6,0,Placed,18.63
22,Female,8.67,ECE,0,3,42,93,61,69,58,92.3,0,Placed,12.18
21,Female,7.59,AIML,0,4,56,88,91,84,65,97.8,0,Placed,11.12
25,Female,9.02,MBA,2,0,97,62,70,99,67,92.4,0,Placed,17.1
20,Female,8.52,ECE,0,3,93,86,58,66,42,93.1,0,Placed,14.84
20,Male,6.22,CIVIL,3,1,38,74,90,76,69,74.3,1,Not Placed,0.0
24,Male,7.65,AIML,2,1,36,89,57,92,81,87.8,0,Not Placed,0.0
22,Male,7.78,CIVIL,2,4,40,86,97,64,53,75.5,0,Placed,11.44
25,Male,7.26,MECH,0,3,57,94,45,82,90,61.0,0,Not Placed,0.0
21,Male,5.9,CSE,2,1,56,65,48,49,41,95.4,1,Not Placed,0.0
21,Male,6.12,ECE,4,1,51,64,69,83,81,62.1,1,Not Placed,0.0
20,Female,6.41,ECE,0,4,71,75,70,73,33,64.6,3,Not Placed,0.0
25,Male,5.05,CIVIL,4,3,61,94,74,96,40,60.7,1,Not Placed,0.0
24,Female,9.58,CIVIL,0,4,43,60,56,51,85,62.7,0,Placed,13.71
20,Male,8.43,CSE,4,3,55,81,81,68,36,62.4,0,Placed,14.33
20,Female,8.45,ECE,0,1,84,97,55,78,84,87.1,0,Placed,14.37
24,Male,7.86,CSE,3,0,100,82,72,58,92,94.1,0,Placed,15.75
22,Female,8.45,CIVIL,0,1,84,62,43,58,34,91.9,0,Placed,14.04
21,Male,9.91,MBA,3,0,74,40,70,68,32,85.1,0,Placed,17.9
22,Male,6.93,CIVIL,1,3,59,98,72,41,93,91.4,0,Placed,10.53
25,Female,8.56,AIML,1,3,95,100,97,65,41,78.3,0,Placed,15.71
23,Male,6.8,CIVIL,0,2,55,49,89,84,62,96.3,0,Not Placed,0.0
23,Male,9.27,CIVIL,3,3,30,64,91,76,69,78.4,0,Placed,13.82
23,Male,9.29,MBA,3,3,53,61,75,87,70,61.1,0,Placed,15.34
24,Female,9.51,CSE,2,2,84,86,50,90,32,88.1,0,Placed,17.09
20,Male,5.03,AIML,2,0,94,47,99,73,55,93.2,1,Not Placed,0.0
22,Female,6.49,AIML,4,3,54,80,95,69,67,69.0,2,Not Placed,0.0
21,Male,5.67,ECE,2,4,71,72,43,51,63,72.7,3,Not Placed,0.0
23,Male,7.27,MBA,0,3,73,92,90,59,96,87.8,0,Placed,11.44
22,Female,7.48,MECH,2,3,98,51,75,96,43,83.0,0,Placed,14.35
23,Male,6.28,ECE,2,1,41,87,44,72,41,95.6,3,Not Placed,0.0
23,Female,8.62,ECE,0,3,37,78,60,48,68,79.1,0,Placed,11.52
21,Male,6.35,ECE,0,3,92,51,52,94,91,86.9,1,Not Placed,0.0
25,Male,9.27,AIML,4,4,49,51,43,41,78,70.9,0,Placed,15.57
25,Male,5.89,CSE,3,2,69,50,81,67,88,97.2,2,Not Placed,0.0
25,Female,6.84,CIVIL,2,2,34,87,89,73,80,74.8,0,Not Placed,0.0
24,Female,8.11,AIML,1,2,30,47,74,60,100,81.6,0,Not Placed,0.0
20,Female,8.03,CIVIL,3,1,40,90,65,58,64,84.7,0,Placed,12.3
24,Male,5.39,CIVIL,0,3,33,47,65,53,80,70.2,3,Not Placed,0.0
22,Male,9.23,MECH,2,0,67,76,58,56,60,72.7,0,Placed,15.57
24,Male,7.99,ECE,4,0,46,88,76,95,69,80.1,0,Placed,13.11
22,Female,9.35,MECH,1,4,97,55,50,44,66,70.8,0,Placed,17.38
22,Female,9.34,ECE,3,1,61,75,41,60,43,65.2,0,Placed,15.96
20,Male,7.73,AIML,2,1,34,57,70,61,87,93.5,0,Not Placed,0.0
21,Male,9.55,CIVIL,0,3,51,83,57,98,57,73.0,0,Placed,14.09
20,Male,9.24,MECH,3,0,96,60,50,79,41,76.6,0,Placed,17.96
25,Female,9.79,MBA,1,1,40,43,83,59,99,81.9,0,Placed,14.61
25,Female,9.25,AIML,0,4,54,89,55,67,97,93.7,0,Placed,13.96
24,Male,9.11,AIML,1,0,71,46,97,71,85,65.6,0,Placed,15.08
22,Male,7.35,MBA,2,1,64,73,41,84,34,85.0,0,Not Placed,0.0
23,Male,6.06,ECE,3,3,88,73,98,58,38,74.0,2,Not Placed,0.0
23,Female,9.55,CIVIL,4,3,77,84,93,67,91,94.8,0,Placed,17.92
22,Female,8.61,ECE,2,3,32,75,71,62,63,86.4,0,Placed,12.47
20,Male,6.41,ECE,2,3,53,76,95,72,69,65.8,2,Not Placed,0.0
21,Female,6.7,AIML,4,0,98,69,97,57,68,71.9,0,Placed,14.02
20,Male,8.43,ECE,4,0,62,65,87,74,42,61.4,0,Placed,14.94
22,Male,7.39,CSE,0,1,99,51,87,85,33,90.8,0,Not Placed,0.0
22,Female,5.41,MBA,1,4,76,50,61,76,38,76.5,3,Not Placed,0.0
21,Male,5.71,MBA,2,2,82,68,75,81,35,61.9,1,Not Placed,0.0
24,Female,8.73,CIVIL,0,2,74,42,47,75,62,60.5,0,Placed,14.25
24,Male,6.64,MBA,0,3,100,50,75,83,99,98.2,0,Not Placed,0.0
21,Male,7.54,ECE,2,1,86,48,82,58,77,94.1,0,Placed,13.74
24,Female,8.83,ECE,1,2,99,65,64,65,66,73.4,0,Placed,16.37
23,Male,8.76,MECH,4,2,69,93,79,75,51,80.7,0,Placed,15.87
24,Male,5.84,CIVIL,2,2,32,98,100,82,79,83.0,2,Not Placed,0.0
24,Female,5.49,CIVIL,1,2,78,47,83,65,48,80.6,2,Not Placed,0.0
24,Male,7.96,MBA,4,2,43,60,70,46,57,72.3,0,Placed,12.87
23,Male,8.71,ECE,3,1,49,47,43,62,93,75.6,0,Placed,14.29
24,Female,5.75,CSE,2,2,95,81,78,44,87,67.2,2,Not Placed,0.0
25,Male,6.86,MECH,2,2,54,45,84,92,54,61.3,0,Not Placed,0.0
23,Male,9.35,CSE,1,1,33,94,82,62,87,66.2,0,Placed,13.26
21,Female,9.72,ECE,0,0,70,57,49,75,61,60.5,0,Placed,15.66
20,Male,7.27,CIVIL,0,0,92,45,66,71,76,77.3,0,Not Placed,0.0
21,Female,5.4,CIVIL,1,0,77,60,80,54,67,86.4,1,Not Placed,0.0
20,Male,6.29,CSE,2,2,84,83,77,66,47,67.2,1,Not Placed,0.0
21,Female,6.16,AIML,2,1,31,87,56,56,56,81.4,3,Not Placed,0.0
25,Male,6.19,ECE,2,0,52,95,84,59,66,73.0,3,Not Placed,0.0
20,Male,7.47,CIVIL,3,3,77,92,77,96,71,64.8,0,Placed,13.53
20,Female,7.92,MBA,0,3,44,87,95,55,65,65.1,0,Not Placed,0.0
22,Male,5.61,AIML,3,1,80,62,64,87,63,84.7,2,Not Placed,0.0
20,Female,9.45,CIVIL,2,2,53,75,56,81,44,64.7,0,Placed,15.22
20,Male,8.1,MBA,0,0,49,57,52,98,90,82.1,0,Not Placed,0.0
22,Female,7.99,CIVIL,2,2,85,100,60,67,56,67.6,0,Placed,14.34
24,Male,9.94,AIML,2,0,67,66,54,100,48,94.6,0,Placed,16.83
24,Female,8.14,CSE,1,4,54,84,87,70,36,62.0,0,Placed,12.37
22,Female,9.64,ECE,0,4,81,42,92,97,90,75.5,0,Placed,16.22
23,Male,6.43,AIML,2,2,80,98,63,55,30,90.5,1,Not Placed,0.0
20,Male,6.2,AIML,4,3,76,97,46,53,50,90.0,3,Not Placed,0.0
20,Male,7.58,CIVIL,4,2,97,51,92,86,45,65.8,0,Placed,15.34
22,Male,7.54,MBA,2,0,93,59,84,49,78,67.9,0,Not Placed,0.0
22,Female,6.13,AIML,1,2,72,58,99,41,58,81.9,2,Not Placed,0.0
23,Male,8.5,ECE,2,2,100,62,77,72,76,87.4,0,Placed,16.34
25,Female,5.15,CSE,4,0,86,99,79,80,30,90.1,1,Not Placed,0.0
24,Male,8.45,MBA,0,3,68,44,61,61,43,84.8,0,Placed,13.23
21,Female,7.29,CSE,1,4,58,90,81,41,76,91.3,0,Placed,11.11
25,Male,8.45,CSE,2,0,55,58,92,46,89,77.6,0,Not Placed,0.0
24,Female,7.39,ECE,4,2,43,96,49,91,55,82.4,0,Placed,11.99
20,Male,9.89,CIVIL,0,1,93,100,72,80,47,77.3,0,Placed,17.4
25,Male,6.67,MBA,4,2,76,51,51,98,65,90.4,0,Not Placed,0.0
22,Female,9.91,MBA,1,2,49,67,47,84,82,67.0,0,Placed,15.33
23,Male,5.32,ECE,3,1,36,96,79,83,97,70.1,1,Not Placed,0.0
24,Male,8.42,MBA,2,2,96,76,100,69,91,93.5,0,Placed,15.81
23,Female,7.27,AIML,0,1,82,73,61,77,98,88.6,0,Not Placed,0.0
24,Female,9.11,MECH,1,2,94,97,78,78,95,89.4,0,Placed,16.38
25,Male,8.95,MECH,1,3,59,55,78,58,39,64.0,0,Placed,14.24
20,Male,9.0,MECH,3,4,95,92,86,86,87,79.4,0,Placed,17.55
21,Female,5.47,CSE,3,3,44,43,83,77,78,82.6,3,Not Placed,0.0
23,Male,9.11,MBA,2,0,99,93,55,56,84,91.2,0,Placed,17.48
23,Female,6.07,ECE,2,0,99,86,98,76,72,76.9,2,Not Placed,0.0
21,Female,5.13,MBA,1,2,86,81,87,49,80,81.6,1,Not Placed,0.0
23,Female,6.09,ECE,2,0,54,93,73,54,51,69.5,1,Not Placed,0.0
23,Male,7.4,MBA,2,0,52,45,85,44,72,93.3,0,Not Placed,0.0
24,Female,8.71,CSE,3,2,41,46,55,89,37,96.6,0,Placed,13.53
24,Male,6.09,AIML,1,2,77,73,53,77,32,78.6,2,Not Placed,0.0
21,Female,5.57,MECH,4,4,39,43,45,82,70,77.5,3,Not Placed,0.0
20,Male,8.23,MECH,4,1,46,54,94,74,82,73.1,0,Placed,13.51
25,Female,9.92,MBA,0,2,81,52,95,43,69,70.7,0,Placed,16.51
25,Female,8.0,CSE,3,4,31,48,100,74,87,82.1,0,Placed,11.67
23,Male,8.46,MECH,0,3,89,76,89,40,47,66.8,0,Placed,14.55
20,Male,7.81,MBA,1,0,86,56,49,56,79,83.6,0,Not Placed,0.0
21,Male,8.91,CIVIL,4,1,76,77,63,60,40,82.5,0,Placed,16.64
21,Male,9.88,MBA,4,3,100,53,66,85,95,87.8,0,Placed,19.79
24,Male,7.72,ECE,4,2,42,76,86,97,51,69.0,0,Placed,12.51
23,Male,7.08,MECH,0,3,51,70,89,61,92,88.1,0,Not Placed,0.0
22,Female,9.3,MECH,2,4,57,41,48,44,37,60.7,0,Placed,15.25
21,Female,9.85,CIVIL,0,2,84,85,87,99,98,81.4,0,Placed,16.77
23,Male,5.65,AIML,4,2,79,58,55,85,44,93.8,2,Not Placed,0.0
20,Female,7.89,MBA,3,1,48,58,41,75,44,89.1,0,Not Placed,0.0
24,Female,8.96,AIML,3,4,30,99,70,77,36,94.0,0,Placed,13.5
25,Male,7.67,MBA,0,0,97,94,86,48,55,65.9,0,Placed,13.63
20,Male,7.05,CIVIL,0,3,85,52,58,59,94,88.8,0,Not Placed,0.0
21,Male,8.28,AIML,1,1,43,60,95,85,80,78.8,0,Not Placed,0.0
21,Female,6.35,CSE,0,1,93,70,50,96,55,72.9,3,Not Placed,0.0
20,Female,6.75,CIVIL,0,2,98,83,61,81,38,74.2,0,Not Placed,0.0
21,Female,9.96,MBA,4,3,51,67,68,94,55,64.1,0,Placed,17.09
23,Male,8.18,ECE,2,1,73,96,96,84,34,87.9,0,Placed,14.23
21,Female,9.36,ECE,4,2,78,40,70,53,47,85.3,0,Placed,17.55
24,Male,9.04,ECE,2,2,65,74,47,59,82,66.1,0,Placed,15.21
23,Male,8.26,MBA,4,4,98,49,49,65,52,81.8,0,Placed,16.79
22,Male,9.2,MECH,4,2,63,47,45,43,98,65.2,0,Placed,16.31
21,Male,6.44,CIVIL,1,0,66,52,70,90,90,72.5,3,Not Placed,0.0
21,Female,8.19,CIVIL,2,4,80,58,90,78,63,61.8,0,Placed,14.66
24,Female,7.95,AIML,4,4,66,42,74,59,76,84.8,0,Placed,14.1
24,Female,8.11,CIVIL,4,0,54,95,89,81,99,60.5,0,Placed,13.86
25,Male,5.84,CIVIL,2,0,34,97,79,91,56,70.4,1,Not Placed,0.0
20,Female,6.39,AIML,1,1,37,42,97,50,31,70.7,2,Not Placed,0.0
20,Female,6.43,CIVIL,2,1,82,66,68,46,38,89.9,2,Not Placed,0.0
20,Male,8.01,CIVIL,1,0,56,57,60,94,83,78.0,0,Not Placed,0.0
24,Female,9.86,CSE,1,1,90,74,80,83,34,82.9,0,Placed,17.7
20,Female,9.77,MBA,3,0,94,100,44,70,32,70.0,0,Placed,18.72
20,Male,6.14,AIML,1,0,100,83,44,89,43,81.9,2,Not Placed,0.0
22,Female,6.52,CSE,3,2,74,73,63,47,38,66.0,0,Not Placed,0.0
20,Female,5.18,MECH,0,1,32,69,54,62,78,99.7,1,Not Placed,0.0
21,Female,6.99,AIML,1,4,90,47,95,87,87,80.7,0,Placed,12.43
25,Female,9.17,MBA,2,4,79,99,67,54,39,95.2,0,Placed,16.36
24,Male,9.58,CIVIL,3,1,77,60,73,40,36,64.2,0,Placed,17.23
23,Female,6.18,CIVIL,0,1,76,85,95,86,42,83.6,3,Not Placed,0.0
25,Female,6.33,CSE,0,1,43,58,52,49,64,86.8,2,Not Placed,0.0
22,Male,6.1,CSE,1,1,48,82,94,80,90,91.6,2,Not Placed,0.0
24,Male,6.75,MECH,2,2,91,87,83,63,67,79.4,0,Placed,12.68
24,Female,9.02,MECH,1,0,35,85,71,54,66,61.4,0,Not Placed,0.0
21,Male,8.23,MBA,4,1,36,79,99,88,99,70.4,0,Placed,12.94
25,Female,8.93,CIVIL,0,1,42,69,61,87,37,71.2,0,Not Placed,0.0
25,Female,7.92,ECE,4,0,75,95,68,60,98,72.7,0,Placed,14.62
20,Male,6.29,MECH,4,0,62,66,42,61,52,63.7,2,Not Placed,0.0
21,Male,6.14,CIVIL,3,0,70,59,44,63,30,60.0,3,Not Placed,0.0
20,Male,5.05,MECH,4,3,98,53,100,49,42,80.8,3,Not Placed,0.0
20,Female,8.9,AIML,0,4,58,96,89,62,55,89.5,0,Placed,13.52
24,Female,9.24,CSE,0,1,36,51,50,55,89,69.2,0,Not Placed,0.0
25,Male,8.84,CIVIL,2,2,83,88,87,44,79,87.8,0,Placed,15.77
20,Male,5.37,MECH,1,2,40,62,80,72,80,89.2,1,Not Placed,0.0
22,Female,8.81,CSE,2,0,71,51,92,75,86,76.4,0,Placed,15.01
22,Female,5.23,ECE,2,2,34,92,95,64,95,81.0,3,Not Placed,0.0
25,Male,5.53,MECH,1,4,76,83,92,79,92,72.6,1,Not Placed,0.0
22,Female,7.2,CIVIL,0,1,31,83,65,97,70,75.0,0,Not Placed,0.0
24,Male,7.38,AIML,3,2,72,78,48,65,64,83.6,0,Placed,13.08
21,Female,9.08,CSE,4,4,33,81,83,41,82,74.5,0,Placed,14.43
23,Male,8.4,CSE,3,4,92,69,50,73,94,80.0,0,Placed,16.24
20,Male,5.77,AIML,4,3,88,87,40,70,62,89.8,3,Not Placed,0.0
23,Female,6.13,CIVIL,1,3,59,66,77,79,82,98.6,3,Not Placed,0.0
21,Male,6.43,MBA,1,2,31,63,84,83,33,95.6,2,Not Placed,0.0
21,Male,5.62,ECE,2,4,72,42,95,84,31,96.6,1,Not Placed,0.0
24,Female,6.44,MBA,1,0,47,69,67,58,37,96.4,1,Not Placed,0.0
22,Female,8.64,AIML,4,3,53,74,62,76,51,69.7,0,Placed,14.76
22,Male,6.21,ECE,3,4,66,72,70,96,100,97.9,1,Not Placed,0.0
21,Female,9.18,CIVIL,3,3,59,76,41,57,59,68.9,0,Placed,15.62
24,Female,7.35,MECH,3,1,98,79,100,95,72,94.6,0,Placed,14.68
24,Female,6.61,MECH,3,4,88,88,57,89,84,83.2,0,Placed,12.56
25,Male,7.06,MBA,2,4,52,55,55,42,44,93.5,0,Not Placed,0.0
20,Female,8.55,CIVIL,3,1,59,87,98,46,100,99.3,0,Placed,14.61
22,Female,7.58,ECE,4,3,97,57,81,62,90,95.0,0,Placed,15.4
21,Female,5.04,MBA,2,1,70,57,56,76,96,92.7,1,Not Placed,0.0
25,Male,9.61,AIML,2,2,80,53,87,40,52,68.3,0,Placed,16.95
23,Female,5.33,MBA,2,0,96,71,56,89,56,94.4,2,Not Placed,0.0
22,Male,9.69,CIVIL,1,3,44,51,86,46,77,66.6,0,Placed,14.41
20,Female,5.14,CIVIL,2,4,85,81,74,95,90,80.5,1,Not Placed,0.0
24,Female,8.85,MECH,4,2,94,41,70,61,45,80.1,0,Placed,17.35
21,Male,7.67,AIML,3,3,84,92,74,42,43,80.7,0,Placed,14.25
22,Male,7.53,MECH,1,0,94,65,98,58,81,88.9,0,Not Placed,0.0
23,Female,5.36,ECE,3,4,31,62,63,69,49,75.8,1,Not Placed,0.0
20,Female,6.19,ECE,0,1,40,99,80,48,39,78.3,1,Not Placed,0.0
20,Male,8.89,CSE,1,0,71,74,76,74,87,86.4,0,Placed,14.73
25,Female,9.46,CIVIL,4,3,32,72,88,93,58,87.3,0,Placed,14.9
22,Female,7.65,AIML,1,4,70,80,69,74,33,77.5,0,Placed,12.43
23,Female,6.77,AIML,2,3,78,64,57,52,34,62.1,0,Not Placed,0.0
20,Female,5.3,MECH,1,0,66,43,66,65,67,70.4,1,Not Placed,0.0
21,Male,8.41,MBA,2,4,36,60,55,84,97,97.8,0,Placed,12.21
20,Female,6.39,MBA,3,0,67,87,59,90,41,97.1,1,Not Placed,0.0
23,Male,5.28,MECH,1,3,87,43,80,67,81,86.0,3,Not Placed,0.0
24,Male,8.33,MBA,1,4,34,70,86,64,100,67.4,0,Placed,11.57
24,Male,7.43,AIML,4,4,90,95,67,95,95,63.8,0,Placed,14.84
25,Female,5.06,MECH,0,4,68,88,60,78,94,98.0,2,Not Placed,0.0
22,Female,5.55,MBA,1,3,57,54,80,42,75,94.9,1,Not Placed,0.0
23,Male,8.5,CSE,3,2,86,43,100,50,39,75.9,0,Placed,16.0
25,Female,5.32,CIVIL,2,3,31,43,84,69,48,85.2,1,Not Placed,0.0
20,Female,9.33,CSE,3,1,99,83,72,92,49,96.6,0,Placed,18.01
20,Female,6.56,MBA,4,2,57,42,87,72,58,65.5,0,Not Placed,0.0
24,Female,5.44,ECE,1,3,66,91,48,73,96,85.5,1,Not Placed,0.0
25,Male,8.8,AIML,0,1,84,94,63,80,51,96.8,0,Placed,14.9
24,Male,7.62,CSE,0,0,30,44,52,42,85,93.5,0,Not Placed,0.0
21,Female,6.53,CSE,1,1,32,58,69,44,52,71.5,0,Not Placed,0.0
24,Male,7.03,MECH,0,4,100,77,85,70,69,98.1,0,Placed,12.62
